Calibration_Linear,Calibration_ToF,Run1_Linear,Run1_ToF,Run2_Linear,Run2_ToF
,,702,106,612,106
,,713,100,624,106
,,722,104,629,105
,,722,104,636,103
,,720,106,639,105
,,724,105,622,111
,,721,103,618,112
,,722,106,622,98
,,703,110,619,102
,,637,109,612,101
,,516,105,614,103
,,458,107,619,106
,,448,101,611,98
,,427,92,610,109
,,416,91,611,109
,,411,93,615,118
,,402,91,617,110
,,432,89,617,86
,,424,92,611,143
,,432,93,619,110
,,466,91,632,103
,,468,95,630,114
,,509,98,635,100
,,512,96,640,100
,,520,91,642,100
,,553,93,637,107
,,607,95,640,105
,,651,97,642,97
,,707,98,628,114
,,721,103,620,100
,,711,107,608,99
,,697,106,609,116
,,693,104,599,95
,,688,105,588,101
,,693,106,598,98
,,697,107,588,100
,,696,103,591,96
,,694,102,586,90
,,701,104,588,104
,,698,101,585,113
,,701,104,579,109
,,704,104,578,114
,,719,106,579,109
,,724,107,579,106
,,721,105,578,104
,,706,109,580,93
,,710,110,584,96
,,728,110,597,101
,,743,102,567,105
,,764,106,566,99
,,778,113,575,99
,,754,112,575,102
,,749,114,567,103
,,714,110,570,100
,,723,108,563,99
,,710,105,530,102
,,730,107,516,102
,,738,106,527,96
,,774,119,526,94
,,761,115,528,97
,,764,104,578,90
,,763,119,621,103
,,767,118,619,105
,,774,112,612,106
,,751,108,615,102
,,803,107,617,103
,,797,115,616,107
,,787,124,630,105
,,786,123,624,104
,,783,110,623,105
,,767,115,627,101
,,779,110,631,98
,,798,112,649,102
,,804,114,656,102
,,813,119,657,100
,,800,114,677,114
,,756,111,665,109
,,694,118,680,107
,,653,112,673,105
,,599,102,672,109
,,550,100,679,108
,,453,105,668,105
,,423,100,662,104
,,414,90,648,104
,,374,92,636,111
,,369,90,610,97
,,349,90,582,98
,,354,85,569,107
,,370,85,578,101
,,387,89,574,100
,,391,88,566,104
,,377,84,556,99
,,366,83,558,102
,,365,91,549,100
,,352,83,545,100
,,364,84,543,94
,,337,88,532,94
,,366,88,546,99
,,369,85,541,100
,,356,88,532,93
,,372,86,547,102
,,419,81,530,103
,,395,90,543,96
,,379,93,542,99
,,388,87,532,100
,,381,89,533,103
,,404,90,539,99
,,413,87,551,97
,,419,86,559,99
,,415,90,558,102
,,405,91,565,101
,,407,95,565,98
,,416,91,567,103
,,407,90,561,102
,,407,90,561,104
,,413,87,554,98
,,422,90,557,100
,,414,91,561,105
,,442,89,563,97
,,448,93,558,97
,,459,93,569,105
,,530,95,555,100
,,619,96,552,93
,,651,96,553,97
,,653,99,551,102
,,642,102,551,100
,,664,101,533,92
,,703,102,514,96
,,709,103,496,99
,,694,104,462,101
,,690,102,469,92
,,687,110,455,93
,,689,109,453,94
,,688,100,425,92
,,698,107,438,95
,,695,107,411,90
,,702,101,400,94
,,701,103,392,91
,,705,103,392,86
,,709,107,382,85
,,720,104,406,90
,,738,106,401,90
,,733,109,408,92
,,720,108,426,87
,,737,108,431,84
,,730,110,440,81
,,738,108,462,83
,,739,101,528,95
,,748,107,565,94
,,770,118,619,102
,,777,109,662,109
,,806,109,661,105
,,784,112,692,108
,,779,121,701,110
,,780,122,723,115
,,711,106,736,104
,,688,112,752,103
,,675,111,753,107
,,600,106,762,107
,,554,106,727,106
,,474,103,655,103
,,415,101,603,99
,,407,93,571,101
,,382,95,523,100
,,378,87,492,97
,,356,94,483,97
,,371,93,475,93
,,333,84,475,91
,,357,83,453,93
,,334,86,466,95
,,339,87,467,95
,,346,86,478,93
,,342,84,489,94
,,343,85,481,92
,,349,87,488,100
,,366,84,490,97
,,367,87,484,95
,,347,90,513,91
,,350,93,526,88
,,348,86,532,100
,,365,86,537,103
,,357,90,541,104
,,366,87,532,100
,,369,86,523,97
,,360,86,542,95
,,397,87,522,100
,,398,89,546,100
,,382,87,542,100
,,403,93,558,105
,,392,92,548,101
,,428,88,560,98
,,439,91,582,99
,,422,92,588,102
,,426,95,586,102
,,435,94,576,100
,,410,94,563,100
,,395,90,522,96
,,407,89,487,106
,,450,86,467,94
,,438,93,437,94
,,425,95,435,96
,,418,89,425,90
,,414,94,386,92
,,401,97,408,96
,,402,88,388,90
,,395,87,395,84
,,407,88,406,84
,,407,91,408,80
,,447,94,475,88
,,491,86,480,90
,,545,91,454,96
,,580,95,466,101
,,654,100,461,87
,,736,117,466,89
,,736,112,479,97
,,752,111,488,97
,,758,107,477,96
,,764,112,466,89
,,771,112,452,95
,,767,112,433,93
,,759,112,436,90
,,771,115,434,94
,,724,111,461,93
,,694,108,478,91
,,669,108,519,94
,,663,104,513,98
,,623,106,517,103
,,578,105,518,99
,,552,101,519,94
,,529,98,522,97
,,516,97,510,97
,,502,100,499,98
,,502,103,476,92
,,471,99,446,93
,,446,96,442,94
,,424,91,442,93
,,419,89,441,94
,,413,88,444,89
,,392,90,436,92
,,396,88,434,92
,,396,98,422,92
,,419,102,418,95
,,431,92,416,95
,,451,86,413,91
,,439,89,412,89
,,440,83,415,92
,,435,97,414,91
,,473,106,413,90
,,462,87,409,92
,,464,92,425,90
,,478,93,448,91
,,475,96,454,94
,,485,95,465,96
,,419,95,487,90
,,408,93,570,93
,,429,89,632,98
,,460,92,660,99
,,455,95,687,102
,,457,95,703,102
,,461,94,712,105
,,477,86,716,107
,,482,86,712,105
,,464,106,734,105
,,471,97,725,107
,,482,87,725,108
,,481,93,693,111
,,458,88,619,104
,,506,92,593,102
,,499,96,551,101
,,461,98,517,100
,,471,98,493,98
,,471,88,450,95
,,515,99,421,99
,,513,96,392,90
,,538,98,370,92
,,537,92,379,89
,,521,94,380,89
,,570,92,404,90
,,538,98,496,87
,,528,101,501,99
,,562,105,526,101
,,520,105,530,90
,,533,92,588,97
,,551,100,616,98
,,546,104,641,102
,,533,101,677,99
,,529,101,689,100
,,561,93,688,108
,,542,98,701,107
,,534,104,704,105
,,492,95,705,106
,,466,100,704,105
,,449,90,701,103
,,468,94,687,102
,,472,101,677,101
,,465,97,660,101
,,467,93,682,102
,,479,95,681,109
,,474,91,681,106
,,371,94,679,99
,,376,88,681,103
,,369,81,664,105
,,433,82,660,105
,,413,86,640,108
,,421,91,636,105
,,385,88,662,102
,,357,86,689,107
,,349,82,703,107
,,399,86,674,110
,,427,92,678,108
,,414,89,684,106
,,386,93,671,105
,,369,91,663,104
,,395,88,688,102
,,444,87,709,102
,,462,92,726,105
,,530,95,757,109
,,556,97,761,111
,,634,102,731,113
,,772,103,716,107
,,801,102,716,100
,,785,111,726,116
,,771,114,749,113
,,776,110,764,113
,,763,118,753,107
,,749,118,756,109
,,693,120,769,116
,,691,110,766,109
,,700,107,761,107
,,708,106,762,117
,,710,107,751,114
,,698,114,742,112
,,701,106,731,108
,,692,110,654,103
,,651,107,599,108
,,633,107,592,107
,,642,106,589,104
,,637,108,584,105
,,639,109,582,104
,,634,109,581,105
,,598,109,556,98
,,580,102,510,100
,,569,100,481,106
,,560,105,405,98
,,555,103,398,95
,,552,97,359,84
,,562,99,368,85
,,573,98,349,88
,,601,104,368,85
,,701,98,361,84
,,718,102,329,82
,,721,109,361,80
,,724,105,305,78
,,738,110,322,85
,,756,113,336,82
,,767,121,292,80
,,796,123,324,86
,,716,119,340,87
,,627,122,346,87
,,544,123,417,90
,,537,104,410,90
,,487,113,403,90
,,489,99,398,93
,,474,92,392,91
,,475,95,404,93
,,418,93,408,90
,,421,91,427,91
,,405,89,439,92
,,411,93,462,89
,,386,85,480,90
,,421,90,500,96
,,417,94,542,95
,,418,89,538,90
,,407,87,545,94
,,440,86,544,95
,,471,91,556,95
,,559,91,563,96
,,592,97,577,98
,,629,101,610,100
,,743,103,611,103
,,782,111,608,101
,,791,111,624,100
,,809,111,631,105
,,813,108,630,100
,,785,109,640,100
,,776,118,667,101
,,775,113,672,103
,,748,106,669,103
,,742,111,662,101
,,732,115,662,100
,,572,117,657,100
,,567,114,674,105
,,502,99,696,99
,,505,98,686,97
,,483,101,682,105
,,496,100,687,107
,,477,96,708,102
,,475,96,726,103
,,445,98,749,105
,,413,94,753,108
,,419,94,746,110
,,427,93,763,105
,,414,90,759,105
,,374,90,773,108
,,372,85,778,114
,,383,86,763,115
,,365,86,768,112
,,368,87,753,108
,,385,89,740,105
,,380,90,710,105
,,397,91,679,113
,,402,90,664,106
,,397,87,669,105
,,392,86,667,107
,,380,89,647,105
,,381,91,593,107
,,384,86,484,110
,,389,87,419,98
,,383,87,363,96
,,381,91,385,96
,,398,89,365,85
,,383,88,349,86
,,377,90,307,89
,,371,88,346,85
,,361,85,327,85
,,374,88,341,84
,,362,85,328,85
,,364,83,334,88
,,382,87,336,86
,,395,88,336,86
,,378,86,332,87
,,446,86,320,85
,,534,82,342,85
,,636,92,377,82
,,698,98,385,88
,,692,106,373,90
,,702,110,394,88
,,709,110,420,90
,,711,114,441,90
,,714,106,472,94
,,718,107,464,95
,,732,110,472,96
,,741,108,466,96
,,753,105,453,95
,,725,107,458,102
,,687,107,452,92
,,633,101,448,96
,,589,100,442,96
,,554,100,453,93
,,526,105,457,92
,,505,105,463,95
,,492,99,467,98
,,477,94,464,93
,,477,95,416,94
,,469,95,389,92
,,467,94,358,90
,,478,92,363,84
,,465,95,357,87
,,471,96,383,87
,,468,92,414,84
,,514,89,434,91
,,551,88,453,91
,,573,95,469,87
,,574,104,487,93
,,572,110,545,96
,,568,103,562,97
,,561,104,640,91
,,580,102,706,100
,,596,104,721,110
,,597,106,744,114
,,615,107,734,123
,,600,107,736,104
,,584,97,761,112
,,592,100,761,115
,,625,105,742,112
,,644,103,763,108
,,656,103,708,108
,,636,109,673,107
,,558,108,631,104
,,494,108,629,102
,,453,99,610,102
,,416,92,599,102
,,412,93,580,101
,,376,92,572,99
,,384,89,554,103
,,386,86,542,101
,,368,90,530,95
,,385,89,519,101
,,444,84,514,97
,,419,89,501,94
,,422,90,452,98
,,422,94,448,94
,,402,95,390,93
,,424,90,393,96
,,413,85,394,88
,,409,85,409,87
,,417,89,417,89
,,492,90,426,89
,,463,93,494,92
,,476,99,510,92
,,463,97,458,98
,,466,94,490,98
,,573,94,490,98
,,463,93,490,97
,,481,101,501,101
,,454,96,511,98
,,446,88,462,91
,,421,94,468,105
,,471,92,441,98
,,436,86,499,79
,,444,90,513,101
,,448,90,499,103
,,474,93,512,95
,,471,92,512,99
,,467,95,516,103
,,458,95,499,95
,,470,94,494,99
,,471,97,519,96
,,468,96,533,92
,,462,92,509,94
,,468,96,552,89
,,460,96,553,95
,,439,95,511,99
,,431,92,528,96
,,396,94,533,94
,,377,94,537,99
,,374,90,528,87
,,369,89,549,109
,,366,89,540,91
,,361,85,545,108
,,382,87,584,91
,,382,88,572,98
,,443,89,544,100
,,453,91,589,106
,,527,91,554,107
,,599,100,573,113
,,663,96,600,103
,,667,93,588,97
,,675,101,574,104
,,700,102,547,107
,,716,104,554,105
,,737,107,514,101
,,742,107,517,91
,,763,111,432,96
,,754,102,449,102
,,720,106,448,98
,,608,109,478,99
,,578,111,482,89
,,541,101,469,90
,,509,98,474,93
,,492,98,474,94
,,468,100,475,93
,,448,93,297,93
,,410,93,422,91
,,389,94,391,92
,,385,88,482,84
,,369,87,471,90
,,380,88,465,90
,,414,88,468,97
,,498,90,416,94
,,510,89,374,93
,,560,95,377,88
,,611,92,410,88
,,659,94,431,90
,,717,97,433,94
,,739,101,420,89
,,730,102,406,89
,,715,105,423,93
,,702,108,429,90
,,693,109,460,93
,,695,108,521,96
,,698,105,531,94
,,703,105,557,96
,,703,103,667,100
,,707,103,706,103
,,717,102,708,102
,,717,104,703,107
,,713,108,701,104
,,711,107,711,101
,,706,103,713,107
,,712,106,701,114
,,717,105,684,110
,,730,104,678,110
,,728,111,658,111
,,731,110,660,110
,,737,105,656,103
,,724,106,661,108
,,697,106,665,109
,,699,111,659,110
,,703,108,673,110
,,704,104,653,105
,,697,102,636,106
,,719,104,632,98
,,731,111,647,103
,,779,116,637,111
,,777,111,642,105
,,745,111,646,106
,,743,114,640,97
,,749,115,614,111
,,731,107,586,107
,,776,107,566,106
,,812,112,557,102
,,803,111,544,97
,,806,112,540,101
,,813,113,536,99
,,814,121,546,99
,,801,121,582,93
,,826,115,640,98
,,830,116,674,104
,,812,114,683,112
,,796,113,685,107
,,660,108,683,105
,,614,109,696,106
,,610,110,700,103
,,572,99,709,104
,,557,103,707,110
,,489,107,677,102
,,440,95,619,113
,,398,92,549,102
,,391,91,503,100
,,378,85,517,104
,,368,89,471,106
,,368,88,487,102
,,376,82,464,104
,,363,86,471,98
,,379,87,472,92
,,360,86,477,92
,,356,86,495,90
,,351,88,496,91
,,351,87,493,91
,,349,87,502,93
,,362,80,504,99
,,356,83,504,97
,,404,87,512,99
,,367,87,529,96
,,365,89,557,99
,,409,87,577,99
,,418,87,601,104
,,374,88,636,105
,,379,92,639,103
,,387,84,654,108
,,371,85,704,105
,,392,89,737,111
,,388,86,759,107
,,421,85,764,105
,,422,89,762,112
,,424,93,742,118
,,460,94,722,123
,,481,91,705,112
,,486,92,685,110
,,490,96,665,109
,,484,91,676,106
,,483,92,674,104
,,485,94,627,110
,,489,92,641,120
,,500,93,612,111
,,519,94,615,107
,,592,91,585,106
,,629,96,563,107
,,642,98,559,112
,,680,98,576,106
,,708,100,524,98
,,697,103,506,100
,,707,113,478,102
,,712,109,457,95
,,713,102,401,95
,,672,109,353,96
,,691,109,352,86
,,691,104,326,82
,,698,99,342,87
,,699,100,351,86
,,697,103,361,87
,,704,101,354,87
,,709,100,396,87
,,717,103,338,89
,,721,104,350,94
,,734,108,348,92
,,747,103,338,84
,,761,103,355,84
,,784,104,350,83
,,790,101,366,85
,,799,108,352,88
,,792,110,352,85
,,809,116,356,85
,,801,115,352,81
,,799,113,377,80
,,810,115,361,86
,,756,113,367,89
,,736,113,418,86
,,620,113,402,85
,,394,110,498,93
,,412,105,566,93
,,402,92,626,93
,,400,92,652,96
,,343,99,682,102
,,341,92,702,113
,,338,88,713,108
,,328,85,719,110
,,334,90,734,107
,,290,88,760,106
,,334,85,759,106
,,319,85,733,105
,,334,79,682,109
,,348,80,620,109
,,346,83,599,103
,,355,88,564,103
,,349,87,543,106
,,349,85,514,104
,,350,85,502,97
,,339,90,484,101
,,338,84,482,99
,,307,84,480,94
,,308,88,489,94
,,312,85,472,91
,,348,83,473,103
,,405,81,466,105
,,389,84,466,97
,,426,87,517,96
,,439,90,513,91
,,478,90,536,97
,,475,90,587,98
,,472,91,637,98
,,465,93,634,107
,,455,92,632,104
,,440,95,591,101
,,437,95,596,99
,,452,94,610,97
,,442,91,646,107
,,450,96,656,104
,,461,98,698,102
,,452,96,677,108
,,436,98,631,106
,,443,94,548,105
,,436,93,511,105
,,432,92,459,98
,,439,92,450,98
,,419,93,388,94
,,428,90,403,93
,,435,92,336,93
,,454,95,366,87
,,469,92,342,85
,,490,95,368,85
,,518,96,476,89
,,611,93,435,93
,,702,93,444,93
,,705,103,440,95
,,753,106,410,92
,,766,109,425,95
,,770,108,411,96
,,794,104,414,90
,,769,108,466,91
,,779,111,471,91
,,782,106,452,95
,,732,107,457,95
,,693,110,419,100
,,574,110,510,102
,,560,105,431,90
,,548,107,493,94
,,524,104,467,94
,,519,104,483,92
,,509,105,484,96
,,497,97,466,100
,,484,100,467,98
,,469,100,465,96
,,471,100,474,95
,,465,96,527,97
,,449,98,532,101
,,477,94,519,99
,,450,91,512,101
,,449,95,513,98
,,465,94,506,99
,,509,92,470,99
,,487,97,445,96
,,507,88,438,99
,,429,86,432,95
,,437,108,434,88
,,384,98,430,91
,,371,86,407,94
,,371,97,398,93
,,361,111,381,94
,,360,88,372,90
,,294,99,367,89
,,318,95,375,91
,,373,86,388,86
,,375,77,432,85
,,389,85,477,91
,,416,90,547,96
,,427,81,606,97
,,441,94,608,97
,,459,92,632,99
,,448,99,683,100
,,450,101,701,101
,,476,94,718,105
,,470,91,718,105
,,493,99,720,110
,,510,105,725,103
,,533,92,700,104
,,520,107,600,117
,,517,103,551,108
,,512,94,504,105
,,507,91,500,97
,,522,89,498,94
,,513,92,466,92
,,572,96,467,97
,,591,103,462,96
,,596,102,450,94
,,600,98,448,102
,,598,100,448,98
,,596,104,465,93
,,579,97,472,97
,,574,104,530,93
,,597,108,585,93
,,607,106,633,97
,,556,103,644,101
,,555,99,655,99
,,522,97,682,103
,,535,98,697,107
,,533,105,696,106
,,498,93,701,104
,,459,92,699,103
,,433,92,703,104
,,435,92,700,109
,,458,92,698,105
,,472,93,697,107
,,465,94,689,102
,,445,94,681,103
,,468,90,677,104
,,460,93,688,109
,,373,92,688,100
,,375,92,690,98
,,368,88,687,108
,,436,85,676,107
,,412,83,680,106
,,416,87,697,102
,,416,95,708,110
,,374,91,723,110
,,346,91,711,107
,,347,93,699,109
,,368,83,682,107
,,377,84,699,107
,,383,85,698,104
,,363,88,720,103
,,349,90,744,103
,,381,86,781,109
,,440,84,798,111
,,457,85,786,113
,,566,90,761,121
,,616,89,767,121
,,626,89,727,115
,,717,105,749,108
,,790,104,785,112
,,795,102,780,115
,,785,107,774,113
,,763,112,785,115
,,760,112,781,123
,,752,111,772,104
,,743,116,781,108
,,722,112,771,113
,,718,111,769,111
,,709,112,752,111
,,721,111,707,106
,,720,110,618,111
,,726,109,602,112
,,722,116,595,107
,,711,116,558,107
,,692,113,501,103
,,651,115,474,96
,,641,111,468,97
,,647,113,470,96
,,642,111,426,93
,,645,104,407,94
,,647,114,375,91
,,629,111,370,89
,,595,103,366,88
,,566,109,371,86
,,566,103,377,85
,,569,101,373,89
,,563,105,381,91
,,565,106,368,85
,,566,102,361,82
,,569,88,370,85
,,625,96,349,93
,,663,104,388,89
,,689,102,363,84
,,700,106,357,90
,,698,106,395,91
,,722,114,444,86
,,747,105,385,88
,,734,128,407,94
,,740,119,397,93
,,605,105,389,86
,,566,113,422,88
,,564,118,441,88
,,520,105,447,93
,,480,118,462,93
,,470,101,481,94
,,477,102,482,99
,,456,95,481,101
,,468,93,496,94
,,462,90,534,103
,,477,95,553,102
,,472,93,621,95
,,462,100,646,103
,,470,95,637,104
,,477,97,630,102
,,511,99,621,99
,,537,95,632,100
,,549,89,623,101
,,558,92,623,96
,,563,100,613,98
,,602,110,614,97
,,632,104,593,99
,,666,98,616,101
,,719,105,628,97
,,742,105,644,99
,,757,104,643,102
,,751,107,643,101
,,742,105,642,102
,,713,114,648,101
,,699,111,653,97
,,700,111,662,98
,,679,111,694,99
,,673,111,724,99
,,666,111,746,105
,,627,110,760,106
,,617,108,759,107
,,575,106,780,109
,,569,104,778,109
,,541,103,784,113
,,522,103,781,112
,,488,99,771,109
,,462,101,763,114
,,438,99,770,117
,,420,95,759,118
,,422,93,734,115
,,407,93,698,110
,,398,90,662,109
,,398,87,624,110
,,377,91,589,101
,,363,90,541,101
,,363,89,501,105
,,362,87,451,99
,,385,88,430,94
,,379,88,401,95
,,390,84,406,97
,,386,89,388,96
,,383,87,377,92
,,371,87,328,92
,,365,92,357,85
,,356,83,337,87
,,353,83,345,87
,,340,89,347,89
,,351,88,344,86
,,351,88,349,87
,,346,85,355,88
,,367,86,375,86
,,357,86,356,89
,,397,89,356,89
,,392,88,364,88
,,375,84,351,90
,,384,92,352,88
,,425,90,359,88
,,436,80,371,88
,,507,89,382,91
,,563,91,381,86
,,628,92,408,87
,,677,100,418,92
,,678,106,403,87
,,702,107,416,88
,,726,104,467,90
,,734,105,485,90
,,737,106,486,96
,,744,113,471,94
,,764,114,496,95
,,741,101,492,96
,,715,108,473,97
,,686,105,484,95
,,599,107,490,95
,,556,103,436,95
,,538,102,433,95
,,498,107,441,96
,,481,101,425,97
,,477,94,421,99
,,479,98,480,92
,,472,93,511,90
,,490,97,505,95
,,464,102,526,99
,,473,96,534,98
,,456,92,554,98
,,472,92,607,100
,,493,95,673,104
,,510,97,696,104
,,509,89,719,103
,,492,108,721,107
,,521,101,725,106
,,552,98,744,106
,,518,102,745,110
,,531,99,742,112
,,551,97,750,113
,,553,97,682,110
,,576,97,640,113
,,581,99,601,110
,,592,99,595,109
,,585,103,577,107
,,569,107,563,105
,,564,101,535,100
,,547,99,537,95
,,518,103,519,99
,,477,98,514,99
,,462,100,500,98
,,391,100,480,99
,,389,96,434,102
,,383,92,425,99
,,385,88,383,97
,,385,83,382,90
,,387,85,423,89
,,378,87,423,91
,,412,86,393,90
,,413,88,425,88
,,390,87,450,87
,,384,88,446,90
,,399,92,448,92
,,407,94,324,95
,,382,90,442,92
,,430,83,445,90
,,434,90,457,96
,,415,86,529,96
,,415,95,475,93
,,422,94,430,100
,,440,89,443,94
,,457,90,474,89
,,444,92,461,91
,,391,92,470,89
,,393,87,479,92
,,380,88,493,98
,,427,93,484,90
,,436,87,487,96
,,425,89,490,95
,,423,89,466,99
,,486,93,493,90
,,482,97,484,93
,,442,91,491,98
,,430,90,495,99
,,427,95,486,97
,,430,91,488,94
,,420,91,527,98
,,424,93,505,93
,,418,91,502,89
,,419,89,510,98
,,414,90,507,104
,,399,89,520,102
,,390,91,502,91
,,388,93,513,94
,,387,90,512,112
,,381,91,503,96
,,372,90,525,98
,,372,89,502,89
,,372,90,515,101
,,415,86,496,98
,,455,89,519,108
,,493,90,479,94
,,542,90,488,100
,,592,99,490,93
,,645,97,489,95
,,685,97,507,96
,,751,99,489,98
,,760,101,502,99
,,763,105,502,95
,,763,110,502,99
,,755,116,521,98
,,757,111,506,97
,,760,109,523,94
,,756,107,500,94
,,722,112,509,97
,,651,124,492,96
,,483,114,508,100
,,438,111,509,99
,,437,100,525,97
,,421,96,516,102
,,423,93,506,100
,,405,93,524,97
,,409,89,520,97
,,420,93,518,97
,,423,90,521,106
,,393,91,526,102
,,424,91,521,94
,,425,90,513,106
,,454,91,516,105
,,556,90,515,95
,,638,91,520,103
,,664,93,524,101
,,671,101,521,99
,,691,104,559,109
,,688,103,552,104
,,683,103,549,105
,,675,103,542,107
,,666,104,548,102
,,670,109,552,98
,,666,105,552,98
,,673,98,549,100
,,675,103,545,103
,,675,102,544,97
,,684,99,548,104
,,689,105,528,104
,,694,98,510,104
,,699,99,507,102
,,694,106,501,96
,,703,104,492,102
,,701,104,550,103
,,707,103,511,98
,,700,103,545,107
,,698,107,526,103
,,708,104,514,98
,,736,102,554,106
,,701,107,553,107
,,698,109,558,103
,,699,111,552,104
,,679,114,550,102
,,640,103,540,104
,,680,102,548,100
,,689,104,542,100
,,744,103,540,109
,,765,109,546,108
,,752,104,528,109
,,718,107,519,102
,,730,113,534,102
,,718,108,546,100
,,741,103,532,97
,,787,108,539,101
,,806,111,534,99
,,792,108,520,101
,,804,103,522,98
,,803,117,523,97
,,796,118,513,101
,,798,116,519,97
,,822,113,535,101
,,820,117,532,102
,,816,113,534,100
,,809,115,535,102
,,739,123,552,101
,,684,109,627,97
,,610,111,649,96
,,572,108,668,102
,,531,104,652,101
,,433,111,644,101
,,393,100,650,101
,,360,97,648,100
,,371,93,661,103
,,350,82,656,104
,,346,82,657,103
,,356,84,660,105
,,340,88,637,106
,,351,88,615,105
,,350,85,609,103
,,356,83,605,108
,,329,86,604,106
,,350,88,604,102
,,341,86,603,102
,,338,84,596,105
,,353,86,600,108
,,345,89,598,104
,,347,86,601,103
,,345,86,603,106
,,347,78,597,103
,,403,82,607,105
,,398,89,609,107
,,367,89,598,112
,,393,89,602,102
,,365,90,586,107
,,391,90,582,102
,,373,91,578,109
,,389,88,577,99
,,403,90,587,97
,,402,90,578,110
,,413,89,591,106
,,412,91,584,105
,,400,95,587,111
,,405,90,597,105
,,404,90,590,106
,,423,94,595,109
,,430,93,590,105
,,467,92,596,104
,,571,97,588,102
,,666,96,592,101
,,745,98,596,106
,,769,99,591,111
,,771,103,596,98
,,768,108,582,98
,,754,108,597,114
,,755,110,591,101
,,768,109,599,107
,,776,108,600,109
,,775,111,596,106
,,742,113,610,108
,,702,112,614,103
,,686,111,621,104
,,687,109,619,109
,,721,107,614,111
,,731,101,613,98
,,720,103,609,108
,,731,109,617,111
,,757,106,613,104
,,755,108,619,109
,,753,105,621,106
,,769,114,624,103
,,757,114,623,119
,,772,108,615,109
,,777,108,606,116
,,776,108,596,102
,,783,105,582,109
,,799,104,554,106
,,801,109,549,106
,,783,116,550,96
,,774,122,544,101
,,750,119,546,97
,,633,113,548,91
,,496,114,530,96
,,497,89,533,102
,,489,100,535,100
,,415,93,543,95
,,386,95,533,98
,,367,100,552,101
,,379,96,541,104
,,372,85,537,105
,,360,86,537,99
,,366,88,525,106
,,342,88,525,105
,,360,85,526,99
,,332,83,520,96
,,344,86,535,100
,,330,91,534,99
,,344,85,531,104
,,335,86,538,104
,,376,88,543,96
,,385,86,547,109
,,356,85,550,107
,,368,86,553,99
,,370,87,556,111
,,322,87,557,103
,,325,91,547,96
,,343,89,555,103
,,406,81,554,101
,,395,82,551,99
,,400,86,568,97
,,402,95,565,94
,,395,87,571,104
,,395,89,592,107
,,400,91,584,105
,,409,90,592,99
,,398,93,591,107
,,405,92,582,105
,,425,85,593,103
,,426,89,592,105
,,401,93,581,106
,,430,89,592,102
,,428,90,592,107
,,438,87,587,106
,,423,95,597,99
,,432,98,593,104
,,433,87,582,108
,,394,86,588,102
,,406,98,580,94
,,412,93,578,95
,,442,90,585,106
,,468,87,591,111
,,549,89,570,106
,,565,93,569,105
,,597,100,573,106
